soil_type,soil_moisture,temperature,rainfall,crop_stage,fertilizer,humidity,disease_risk,predicted_yield
Clay,14.752652276634638,27.37099461824043,168.39670561164525,Early,127.68110781671159,45.88603042468526,1,6.250734285152595
Sandy,51.33733840131235,17.1683084271953,96.57095299658936,Mid,102.13928049652543,67.28040128570696,1,6.033090320175642
Clay,12.38206287182533,32.27357588323235,131.8714774557688,Late,134.58649877874626,61.28931730235337,1,6.125298968726998
Loamy,46.337461208409835,40.60963646823336,102.13659688943648,Late,133.62401303614027,81.71664549485948,1,7.044700260482599
Clay,48.69531108853326,36.758612530636654,95.40964503587092,Early,146.47350510663736,59.50275440940432,1,6.835882896917939
Clay,27.630130296442907,25.81182120162334,166.97988567287828,Early,105.03219882680013,37.66456581256135,0,6.32856995814816
Clay,51.23939281388934,17.612136167319246,151.17727591356328,Early,75.3452576492613,30.29834911934095,0,6.749876347750822
Clay,35.78297029282267,21.064481976758124,96.68044730460083,Mid,24.946755031362354,70.67238722811992,1,5.8331924968673325
Sandy,33.16468266363984,31.364710214845072,22.32718587921232,Late,105.8070839471126,62.99450322762969,0,5.280423186298571
Sandy,12.270164073434628,21.211712501490986,23.080591862881626,Early,43.736657513989606,49.857774261506904,0,4.546418481563859
Loamy,24.501459682445294,31.319193338549024,160.30789214381508,Early,42.44213520559968,40.13832900227342,1,5.974874745548432
Sandy,56.55049854426499,21.94797074291697,105.87812426950669,Early,35.743166467210216,58.00291934423413,0,5.330002513269893
Sandy,29.591198164175,40.46771608428219,96.31782804387252,Mid,131.26830860271752,36.01718834873434,0,5.19047556678221
Loamy,37.33502602783842,26.91814418521379,136.11336827214302,Early,130.19466700232374,50.16650935326859,1,7.241102865023592
Sandy,36.601083949212594,22.366518778334733,171.76831668285206,Early,94.64556673050872,52.752714374138066,1,5.507481782939297
Sandy,39.521554491134665,39.36978540741185,125.77462888266105,Mid,70.94714720561038,57.93712169027773,1,4.818808999656442
Loamy,13.06654778216413,25.285168944163523,152.5695804692958,Mid,100.81716901481985,57.99724508033081,1,6.510947577466576
Loamy,28.108812739936415,18.34463063516346,153.05410482339138,Early,91.08441754475861,45.42033860845663,0,6.922681511191412
Loamy,46.15641369412771,32.11228474210925,71.25228975859181,Early,62.3601372485081,81.01265889611926,1,6.583361104104357
Clay,20.02801255364915,32.44692613313966,54.81663912819914,Mid,56.944630122845155,51.332610375404734,0,5.496598768307245
Clay,20.178918877318022,36.44087025707202,160.23281343503172,Late,57.41914622180253,43.775238533550976,1,5.384543732052226
Loamy,10.504530334451236,22.20658299625157,75.43575835684871,Mid,88.37001047340574,40.548593004635414,0,6.427593221535535
Loamy,31.874096330410488,28.313140172767355,180.66720130454104,Late,97.15040341812389,49.35470367020014,1,6.7595917556064276
Loamy,54.1367190336711,23.471037571279687,13.938139346023926,Early,67.7612630273163,34.053172978652064,0,7.0562158838081945
Clay,12.595047179365451,17.428612083470643,11.64350241506793,Early,145.30371753195647,31.974451378858298,0,6.6820797564027545
Clay,19.55593547480013,41.29841481047675,185.40083202028165,Late,12.576857700672155,66.30853180817206,1,4.777934842188422
Sandy,25.504226917137753,36.86609413465024,129.69098283628696,Mid,52.05705389306655,67.1488281629514,1,4.424672253233914
Sandy,46.586236828210644,24.04389178376402,75.91987128966646,Early,62.86120246881614,61.775292158297376,0,5.339020007739454
Loamy,42.03177964012933,32.98118978615959,151.01208296323657,Late,2.5382015197414676,75.73711171390346,1,5.876581914415214
Clay,30.79719522909275,21.037913644034173,134.46536199872824,Mid,54.74357815023377,32.34903265662468,0,6.032242276763168
Clay,47.95344696291878,41.70709865387313,106.24020936391925,Late,41.05648757592638,86.15838649256807,1,5.618420855401446
Clay,40.481550582845095,18.447190300857308,19.77466853253027,Mid,75.90544053412212,35.70390739542363,0,6.515269707972403
Loamy,54.802039982860954,15.115114365234026,162.4359174585503,Mid,50.461582077490384,70.4413796636156,1,7.147203189475102
Sandy,50.90133745693465,30.060245932175462,173.20463813612494,Mid,108.92732024196918,38.00379533644856,1,5.705492573593121
Loamy,22.640680304460027,32.493834703586074,34.43373771052982,Mid,76.48987431114728,82.79432599846754,1,6.242897308093092
Sandy,23.571928881710008,32.368959608874135,170.10233039541333,Late,19.464335024439656,60.64279721670188,1,4.195013139612373
Sandy,16.267823789619282,16.63535782313479,175.56946220331284,Late,112.50919862165209,34.93761246107856,0,5.451387727314863
Loamy,26.848236285872826,24.421314207552975,109.88572245770321,Late,14.88433441240149,67.00344676200442,1,5.953168643614883
Sandy,59.97719593595472,29.975968405239954,131.2358072445374,Late,125.8573752119036,30.5465966329321,0,6.058838618680931
Sandy,30.28755843075305,21.497375568817226,76.44746400289829,Late,139.7133291129329,76.56133070641468,1,5.857963192679874
Clay,21.02442173445532,41.17877656457689,56.3583295018532,Mid,48.366793527728085,69.0350991987674,1,5.1687930730290805
Sandy,48.12414422377765,17.61327868384302,144.39662939032897,Early,138.92139498943965,42.757484961810434,0,6.323298473854659
Loamy,37.123550173132806,29.621533250161285,172.37502980316165,Early,118.95122386838075,52.48505497056562,1,7.043337244641625
Loamy,17.480072476347626,35.74248172539456,130.81551059114952,Late,138.36534165056548,30.468401669333417,0,6.66098041427077
Sandy,29.03448405804329,22.852533004034473,102.31812212930984,Late,99.94052053812716,71.6210288982723,1,5.394518896421103
Clay,30.723485776967166,33.72722210992555,31.784953368834312,Early,35.34660591321328,49.36008825058315,0,5.4561191113737095
Clay,47.69148502846093,39.881554504271236,10.691742520963633,Mid,134.1784855366459,64.29533491780316,0,6.59916792080754
Sandy,11.033568444595224,20.710109252851424,89.13835804934929,Late,27.63976142561156,87.40365767486777,1,4.375765705562477
Sandy,23.450982339915523,42.51661775474588,9.869912739484255,Mid,31.95908265263033,47.9680027768551,0,4.013111940682237
Loamy,35.8798150657761,31.60675597987074,113.86692638144503,Early,40.65944852105456,89.4142730452391,1,6.175988107129946
Sandy,23.442337122642165,23.976960129031816,76.54583826355426,Early,45.636946722987695,67.96370316045399,1,4.705907405811765
Clay,41.421702370949944,27.925748261468122,151.4378239363939,Late,77.1719463196546,44.525319977130295,1,6.262381062771501
Sandy,34.093373963730826,24.365756513591638,61.12969936723669,Mid,107.01860406510662,56.20667298127546,0,5.521080824517934
Loamy,28.08551274297903,36.753334797999486,118.59654019348642,Late,138.93122616010257,74.42718734301539,1,6.848422472520621
Loamy,57.46043134352561,38.88901990245397,107.53670435102009,Early,13.265638100325367,56.78867446098488,1,6.1151944108001475
Loamy,41.607974959322874,39.98812176955983,0.9424851044482319,Mid,143.15540433423539,34.110454040493146,0,7.064069889442017
Loamy,16.49706861339706,44.57304748757224,14.477879652862068,Late,138.19844506452202,40.11621968295254,0,6.3747343982859945
Loamy,38.00458487216977,38.7385287749005,58.073642497204105,Late,8.09989382715584,77.47786474703673,1,5.678934772467938
Sandy,49.03659266004505,33.0415221206569,176.44701620415302,Late,54.04817065373441,68.90238454308368,1,5.029967896118538
Sandy,45.424484874639866,25.176608951753515,29.40299097995571,Early,121.97150854490047,64.18952863992803,0,5.8729065143891965
Sandy,18.60446146476297,31.33786346132248,142.17886609210834,Late,91.73648182191016,40.057318245324076,0,4.849318143674687
Sandy,58.620999952005164,16.232045183712163,194.67331323045747,Mid,116.86409150726556,80.26544672102037,1,6.354099558601394
Loamy,32.440682287330304,37.34475226589739,158.11351053823103,Late,107.85500081848312,87.644406575175,1,6.607021085954516
Clay,17.951250187013066,28.378666352763055,48.58907233740879,Early,74.51551696907454,32.45322584944017,0,5.752820182848115
Sandy,19.009787706407394,15.60069689196563,181.67305208261632,Late,6.18270689275493,34.681912239231316,0,4.474001916296729
Clay,14.911749609454024,16.875208245312326,18.621431301678015,Early,87.64023030967516,83.08347019887388,0,6.168381047926462
Sandy,50.17590542174672,26.6239939146527,93.62838837414715,Early,7.284997958894396,78.93313524192769,1,4.777648270584297
Sandy,16.101524716092435,32.50264557055306,177.50838154528276,Mid,90.55900763026963,67.07606733067762,1,4.752541203507954
Clay,16.256262857087346,28.9261184685638,128.25314185137395,Mid,120.06162937405173,86.69791253916827,1,6.15795799682535
Loamy,52.523580738041886,33.576129518764645,82.72891294553976,Late,87.7487623052878,68.78583467952019,1,6.920675352250776
Sandy,27.23020422237798,29.408827763740675,58.562573347433755,Early,149.55327068425456,42.9591165437702,0,5.657871958377886
Sandy,11.542895215403622,34.8511153644404,75.01988106366998,Early,68.37997502706496,73.71853942301401,1,4.36912419364551
Sandy,12.594764975920544,21.573781940124025,101.78835620185724,Mid,112.32411954059812,68.74262068473823,1,5.2279230367206715
Clay,17.108522335194777,18.385295615508642,63.808785974561474,Mid,100.08199376128611,89.14468212060177,1,6.291431515851498
Loamy,20.669667398784476,32.8930186387698,193.79357241645994,Late,148.7147537337132,42.83374418248751,1,6.913750326149728
Clay,43.25730971192027,29.540685508089226,186.61553061322903,Early,106.98285076156577,65.87309618175594,1,6.548754136611387
Clay,17.866314000091414,15.80602962134806,174.13429364286415,Mid,24.60460971890841,76.81005133350735,1,5.629191488550471
Loamy,15.9437195588536,26.414456564791074,84.36596710453068,Late,143.32765596258614,50.33898536029025,0,6.959717253859202
Clay,48.23595707381396,18.183767564729866,138.26035386704578,Early,100.1665839668642,52.78077498589426,0,6.920871954203026
Loamy,43.552764192995724,30.94070495258086,180.56586140719293,Early,8.900734620958485,83.27411029969925,1,6.031841481492074
Sandy,31.76621107276181,26.87333038981292,170.0858975357856,Mid,98.63524586769186,54.25169277653288,1,5.315476768437767
Loamy,37.4654885740052,33.39455733309054,82.86540280404154,Late,132.46791100121627,67.48397111373686,1,7.072152161499551
Sandy,25.599201016320926,39.168066563107146,22.477209864452142,Mid,86.55627929850375,83.35428825160953,1,4.702504816418242
Clay,34.125021011768034,23.990060515244725,15.126072766909893,Late,53.10294570480168,42.58959498543368,0,5.993828061826036
Clay,35.33363244913729,43.86306312495083,115.41280904514053,Early,123.1364451105924,88.91263778115635,1,6.122145206340146
Sandy,29.361863558904798,31.069035017627233,128.52558704218632,Late,117.37680123087442,72.11721203821955,1,5.328934232958023
Clay,55.328610533608135,33.548723962643635,169.96852091940482,Late,81.62732313469512,59.767301648486686,1,6.416383723139805
Loamy,10.803093249050308,35.42017119677211,58.50300406820621,Late,23.15426548438505,55.85523386105986,0,5.384999383921693
Sandy,49.10856315456231,35.001945895727694,33.494098110008494,Late,37.64797282847721,87.26187693309026,1,4.808592614504187
Clay,16.219141562066216,30.32912229135186,75.80116663563989,Late,110.77259582791586,42.34348965177998,0,6.022235120779928
Sandy,49.87736802685997,27.862928733440505,70.71502472645501,Mid,120.91232480923912,48.70099541075768,0,5.870782746626375
Loamy,40.79559578383606,16.613458925321336,26.49379080357095,Late,41.889791706148465,48.46756533287548,0,6.736406064978565
Loamy,52.16390454682012,15.662575359035392,134.45653050263041,Late,55.197761578017996,47.3403800840678,0,7.12537844594552
Clay,14.875716282044873,25.73883583598294,101.73838814587519,Early,11.644782787469271,58.11228271294135,1,5.1417970784361025
Loamy,37.9490317049887,25.00982671901078,144.22455122295327,Late,107.01929225497497,89.35075399606998,1,7.0788787550792005
Sandy,35.05439401310986,26.630854645170203,70.53822403394693,Early,0.5366316900047019,83.32720600297304,1,4.4075285578071375
Loamy,45.30965914816793,19.1510460266457,65.14044231554045,Mid,6.98122818286021,49.67697409928917,0,6.401474083992589
Sandy,36.71452759468379,37.14504811610531,94.51517060877113,Mid,0.6516101676134867,55.37220694380826,1,4.12645521008665
Sandy,37.03672835665521,40.70893244328717,175.4814690790294,Late,96.7979375006425,70.16884478315589,1,4.987445968840914
Loamy,31.479797178803235,43.161439061221046,8.056261346796067,Mid,62.60806915508198,31.029100841796847,0,5.960833463290253
Clay,25.44172120036704,29.770869105588776,160.9665634592944,Late,44.63201420149954,79.20921952113886,1,5.562028492854672
Loamy,34.113218062609604,36.02597097376286,73.7975225315513,Mid,136.90515155356655,82.78788343871517,1,6.970536747574973
Sandy,15.92461793842003,40.66653370307617,170.92380515769554,Late,28.920419201491,81.43202005947204,1,3.8877005396910267
Sandy,58.07566694915424,27.548733332804577,160.4406017671713,Late,58.405201557210084,52.50326321313217,1,5.419103354571048
Loamy,45.720538181329914,24.282383846113333,69.75224947921768,Early,141.04677013916276,57.71997044185249,0,7.596406949634827
Clay,57.62335583439234,43.101736675604705,138.7753070643232,Early,64.06598442555637,30.74329931422535,0,6.000074860675269
Clay,21.33636911649816,30.470296532312194,31.926551354688026,Early,83.20405284705866,53.963720882613046,0,5.844659014831183
Sandy,53.9670510088264,29.91761659772634,179.2563104327576,Early,12.050529985423136,57.62560934199609,1,4.80231782209897
Sandy,50.43949922817692,20.352482896904874,80.89821289038188,Late,118.52495803401935,84.41845758410872,1,6.0834650779965855
Clay,43.85762062288368,18.244650437200704,91.12512307104004,Mid,63.41381656323573,83.63926042543484,1,6.463951064974011
Loamy,41.25145930426029,40.263205874505346,141.15181020739698,Late,120.07726868977251,87.96582384527457,1,6.81790569674777
Sandy,25.8274832633935,33.42399528562554,164.1680473409702,Early,38.06964638339882,83.10629910543122,1,4.394526270533093
Sandy,50.820539248251535,24.77473752058346,47.268548665641916,Early,63.371812584211504,30.492042565658735,0,5.406886785189642
Clay,35.07577307398669,20.752086521707994,132.27002797539907,Mid,117.98234045475155,68.48765113993318,1,6.75877627037601
Loamy,13.544578794564268,31.66491840508894,78.3996087778297,Early,146.08166505654594,34.09426098618245,0,6.781760674304077
Clay,25.6431580427565,32.51757867783406,73.74058480079226,Late,8.94382865809033,46.35565718279912,0,5.126774087101012
Loamy,56.76485492726638,21.209808037351745,138.00516478813094,Late,121.86842661283565,64.69845776823482,1,7.717687123553132
Loamy,52.53401303024231,40.54217243674422,77.43665483118687,Late,45.103360144066535,72.03682910445232,1,6.285448688943185
Loamy,59.09528490382696,17.527930984675532,69.22170003288153,Late,82.61149213366082,69.27792155502571,0,7.482182689872881
Sandy,41.399669130204906,25.682792554992652,167.17768162524848,Late,43.513839742612184,32.943502044518596,0,4.99264800338044
Clay,22.375503657020598,35.411532412875665,20.255224766201273,Mid,92.01682088519853,36.21623217417312,0,5.805332309606127
Clay,18.140752483843187,23.22361091457602,135.17852456604214,Late,53.07042459659633,37.715208775876405,0,5.696810968205546
Loamy,19.345722030423083,39.83025584343815,49.745078758124926,Early,50.04223364665222,35.484862606181466,0,5.69242910177184
Sandy,10.989782917362719,37.19603479801211,3.0996483652380613,Early,5.690746940390329,40.69406539615933,0,3.6608220838107943
Sandy,29.53410554929696,38.67068533644402,33.3528537745384,Early,22.04406088557173,71.30926747869356,1,4.1510021597483355
Clay,19.571384024977124,18.57319607630149,121.33230595517355,Early,137.56172982982181,79.85023506954917,1,6.709849096508716
Sandy,30.58277302283512,19.216413839866288,141.82543829718747,Mid,149.74161433098695,54.52883340440462,1,6.032579188570584
Sandy,56.74972159193827,23.59421213233751,4.211556711264008,Early,117.07808638044096,71.56689038570062,0,6.09794893167305
Loamy,31.527010475359496,30.542314955926834,7.28508866034403,Mid,43.021893716023015,42.00097567594959,0,6.1444896979896155
Sandy,53.89922484924174,37.44048230098207,180.50842296859062,Early,60.36677076653888,88.39680909800448,1,5.058437735620761
Loamy,40.275238330793826,40.0959267228271,14.661163622743967,Mid,110.9255182359124,50.9998513714571,0,6.711882147290188
Clay,22.356577733069596,36.13005947871541,178.83643172331426,Mid,145.27703353247972,80.7520143722901,1,6.3160001056247275
Sandy,27.79273796296057,42.857906445919156,45.633182750181156,Mid,68.32067560940514,86.72198235776322,1,4.453324321975688
Clay,14.19597679107147,37.16230528847791,148.00356003164256,Early,124.4283622932562,81.88283777251813,1,5.9133340000996535
Clay,26.673129679800525,24.18803661013844,61.94664978920241,Mid,146.26033838980754,34.02405909241733,0,6.7704248791899335
Sandy,43.8770472751767,22.952438530157178,171.75040512183676,Late,131.02097565840066,69.01842943843536,1,5.999177546182825
Sandy,13.60555464647176,35.885773509032695,140.09097308487156,Late,34.07246201569904,37.20544239429307,0,4.0362625078154455
Clay,20.270070423901466,20.78611706068843,80.36269172033903,Early,1.2047795813434403,30.339780031547804,0,5.293865692470812
Sandy,29.072052070665574,17.781444324308097,15.26049083481591,Late,73.81225580826226,33.107006636584046,0,5.286120269766691
Loamy,59.102476850798126,30.966686245685818,146.54003677416142,Late,79.70412475429002,84.96895178682344,1,7.050090197188288
Loamy,49.24309114794401,39.64924709336866,123.3769511930363,Late,30.187554682675444,84.50781085562363,1,6.0972599569845745
Sandy,46.6743373246052,18.041395274095905,0.5823435667577481,Early,42.701158792022646,43.54946326584203,0,5.319256476189453
Clay,15.809547826272299,38.75673971387188,1.8839711944890647,Early,114.77297412728204,62.823672887917574,0,5.801218506382111
Sandy,49.04979468074957,39.34716013054644,161.7585946385388,Late,70.55208880697006,87.30169573595558,1,5.006101977768299
Sandy,49.26344057580076,29.468220002446305,51.87994776037077,Early,47.603112540038495,59.802367781805756,0,5.077253336843011
Clay,40.05513478121641,16.719309300314606,127.22673354561313,Mid,93.39390410428791,53.614669208745475,0,6.733462457657769
Clay,59.5180890999186,20.23769553741559,90.8428839530495,Late,97.91396339641881,58.994921642677475,0,7.062370549840092
Loamy,26.262695296227598,36.222788254857974,172.68600290435344,Early,115.40936652612032,77.41294569311665,1,6.592663923540016
Clay,57.063622412092585,36.35333834972849,183.39222262049773,Early,23.50639436443787,58.63665795199412,1,5.785736241394376
Loamy,55.73655574782518,41.950658255029964,199.3615425357708,Late,111.22758784904855,76.99666087694217,1,6.968487245796091
Clay,10.574032987468891,32.48058439663748,30.736827161449366,Early,89.91425881656278,55.90184673845597,0,5.636205716015881
Sandy,32.50582632374055,18.72322103141332,172.5928092950951,Late,8.635779795419568,45.12034027268297,1,4.674777693486607
Loamy,58.85521165257867,18.642447165149164,53.20427534576035,Early,116.61684423801167,49.58836378911724,0,7.783999260477215
Loamy,15.15606812040379,36.63397072070471,118.16317497910154,Mid,57.46204219997776,34.669407878229954,0,5.778722662786713
Loamy,37.38923471916597,20.513539953237036,101.15456677384218,Late,49.55714014944563,59.84286866455658,0,6.627949897280664
Sandy,58.947875352055206,24.85156498849816,3.597626314477531,Mid,67.21127273724515,38.88665549334138,0,5.605523284758611
Sandy,37.77477120529301,29.616360207657415,186.55425598121894,Late,51.92626159591936,78.69282038008397,1,4.886267233835332
Sandy,19.4907651486078,15.742946327284535,15.665411029843689,Early,50.74283883148636,55.235434449413646,0,4.924955301468484
Sandy,39.10916150462948,22.464570810597955,137.64378388154717,Mid,121.21165015509382,75.90013943950339,1,5.82036260732559
Sandy,20.22202869747734,27.236688255218404,157.00136724165242,Early,18.67578815485384,87.267625652318,1,4.274097807841533
Loamy,35.98521314472421,23.389089554796186,159.05756980953686,Late,145.5900101786188,80.96867698279416,1,7.473931678036786
Sandy,13.7021108956174,19.091109824026976,27.098903785768957,Late,83.2397466561515,87.08782078474918,1,5.033706389753054
Loamy,40.274133460720236,36.84036773388592,89.51399010159442,Late,27.438599763196937,64.07619161224382,1,5.974657634829796
Sandy,35.83949695640791,39.394429655039545,165.88577408679598,Late,19.682322439752976,39.91946603883251,1,4.231780273874502
Clay,47.00806843807315,22.724369284311745,60.535842075750935,Late,88.72642982024739,86.12375725102203,1,6.645694588434584
Loamy,41.535023557939255,38.2325848381891,93.54973507493271,Mid,94.94991657703919,82.11026343580625,1,6.633222091783504
Clay,37.48031342653783,26.566606932039413,54.558778539969154,Late,7.953865654471615,81.86477946401571,1,5.532146717114291
Loamy,44.48894246240606,30.20057372562008,92.71028357706483,Early,36.45028711931787,71.59646564452311,1,6.348264508672698
Clay,17.197095678611543,40.68003224679458,177.567584518576,Mid,119.3192881832201,67.49497573116477,1,5.8167338280005945
Sandy,39.7679830629302,37.498610454072235,91.02484620655389,Early,7.443694161528825,30.88343351167989,0,4.244838289251725
Sandy,18.605530141138885,39.15350553948533,111.18240341486407,Late,128.26329958590543,74.88324414528697,1,4.980138432497272
Sandy,56.27611039259404,19.105354997590705,80.79525666061672,Early,98.72437147895003,35.49210704896834,0,6.03960527271366
Loamy,13.41670524228021,17.091582775011883,92.0234366406651,Mid,65.16348890448072,45.58505616615455,0,6.407221510640055
Clay,31.518737484539663,41.80214187263961,3.03483980928434,Mid,51.96492734563738,63.08941772108021,0,5.39595976696798
Sandy,44.78987388277224,26.63502808713283,56.7491019920912,Mid,2.8873445773340944,57.1039550925625,0,4.625620080814801
Clay,32.90111058341294,23.636390342090426,87.31634434836488,Early,123.78224186277646,30.94646338628676,0,6.686752920033311
Clay,14.604762661645118,36.74088762785473,126.75939519854577,Mid,21.408278095280714,79.43910350710274,1,4.903951405350067
Sandy,37.66895080633537,40.0924678973957,90.01038611077843,Early,46.43129877931321,82.72805748515557,1,4.514917966997969
Sandy,42.081595441367725,40.874688656949026,67.5634086643128,Late,85.36604705442058,70.91237660980602,1,4.9690517196630895
Clay,45.189615549525385,24.479914233756823,77.61974706883143,Late,36.898890010688135,62.464071519409345,0,6.038383784084684
Sandy,28.662990723137945,40.56637173605022,48.4586658400933,Early,74.5710695628302,87.64427033396828,1,4.6019793580095545
Sandy,38.18299855143811,16.228018331230363,184.89885655481058,Mid,121.40142431080535,37.197372464891515,0,5.990833664199904
Sandy,32.53432374694566,16.489844743791565,104.34864515818292,Early,70.58069021854122,74.27460321989935,1,5.361798034810579
Loamy,43.60280193761267,33.70557585522464,2.6818907744246223,Early,142.3466016179394,37.70163677371187,0,7.284354779274908
Clay,39.17784836624092,16.893191073466387,3.8892516839093227,Early,127.12509305645125,52.910687935404944,0,7.048012165685339
Clay,36.287810977956745,24.738275055304847,194.5923269904083,Late,49.95588530450913,65.12907055025872,1,5.983166820945081
Loamy,22.476218341912432,35.18267958740772,44.29017827464901,Early,59.99431868759066,74.22526143026113,1,5.993987166091924
Clay,10.100925887411696,25.11800688162679,161.12165776286292,Late,63.499009053379076,30.222966016319038,0,5.583468401833221
Sandy,18.70408376557146,20.387993443202877,11.655060312114895,Early,93.9269179386772,45.63587318230657,0,5.201711051402116
Clay,15.853302071208432,23.44051865561525,184.23254733890982,Late,43.01935937828097,62.29202348458922,1,5.544044075538521
Sandy,32.45423725054734,28.727259967512953,174.8834007333357,Early,145.3873708233763,61.972420749690414,1,5.741140654219321
Loamy,40.61290753809223,29.26157566066447,114.21863248690293,Early,91.30263309052513,68.25758609677584,1,6.847437211847161
Sandy,20.65425043424041,38.49000694041606,1.7997314566511546,Mid,59.91024881117003,48.231214852093345,0,4.357487288584027
Clay,56.952854798359354,37.50459688294538,51.562174804667514,Mid,96.7514723237351,62.43175506533614,1,6.481433912716177
Clay,10.33410646119439,28.704534136684053,81.36452947969299,Early,59.31075157945615,41.38720664607458,0,5.438653620917927
Clay,48.615050758267145,40.37002047296314,92.01282334951235,Early,122.66935214691284,41.212332864207326,0,6.4878939224455765
Loamy,41.26023847652211,18.427114157741876,59.53575171247441,Early,85.1761440827582,64.5938378053564,0,7.1241527856257685
Loamy,28.677740052384095,22.660600506867045,6.589573649105995,Early,6.295575510910051,71.12835510272046,0,5.956692540950771
Clay,12.524447220620395,39.83929390506755,118.02548118530842,Mid,26.513530113519113,37.22399800087727,0,4.820445428395573
Sandy,41.37432858921397,26.339821158784595,104.83093353895119,Late,129.7490959544302,37.3673941142534,0,5.834782896565043
Loamy,29.280675643282404,44.435446763815264,56.600127085815544,Early,84.4349739535185,63.918161487627025,1,6.096899849486375
Clay,56.813356970660955,28.98759844583506,7.595193513921306,Mid,142.55152147708577,46.20574513701874,0,7.192154400809025
Clay,37.099503744488295,38.75806868891292,198.91883744438803,Early,10.863346929102718,53.543946134466864,1,5.187881483513406
Loamy,56.98257556467541,27.06921124147116,96.39723736528119,Early,44.289094512896085,54.044906858854674,0,6.770466119178334
Loamy,21.024184673665204,27.74860557187291,151.20084835481543,Late,29.03150598593589,40.71317155709498,0,5.878340586176476
Loamy,46.286295518205165,26.486494418525503,90.4628070102671,Early,83.07604383431043,30.078878005837588,0,6.961891516151443
Sandy,40.862451042436284,36.572268615324354,8.634058172588288,Early,57.4189246619864,81.18910859814044,1,4.794270209008859
Sandy,46.97041149156559,31.425536521799835,61.920149017100016,Late,23.591030111458984,72.9001181338613,1,4.732552435291907
Clay,20.73339319862684,43.31334334105107,64.02202820118023,Late,96.41278709393204,71.43231348693394,1,5.5793954346803245
Loamy,43.24972581188869,22.526709496023145,167.6705808098032,Late,80.44475486957798,62.79030828679918,1,6.99364078005286
Sandy,34.90201965284345,18.01688196250333,130.84599559997488,Late,41.21043769444515,72.05817927468723,1,5.069638311126221
Loamy,47.14124874531581,26.797844552976457,55.085980727894565,Mid,71.96570366735666,86.14130265285755,1,6.858546674990589
Clay,26.352232207590887,33.50138122940328,193.5479909318172,Mid,111.86074725617843,69.94042417375746,1,6.140610679831504
Sandy,54.50285127326263,40.82396810746485,64.30836647957427,Mid,30.79075118259878,45.905484115647,0,4.673245494067295
Sandy,14.215065730567519,25.385906600409832,199.64680516574407,Early,43.93586200525937,64.23360310445388,1,4.462082736651649
Sandy,50.3594659395594,34.61360253373385,199.23273863405265,Late,51.91664806411727,56.539464201972606,1,4.987947723420344
Clay,53.06598129075454,25.50596043069657,38.24210354934836,Late,112.00896558015474,63.38514786672897,0,6.916230468695741
Loamy,50.86261556834106,33.51658748983374,62.548223237680034,Mid,127.03838993263605,61.0566286447695,1,7.28213858599817
Sandy,35.6363197130888,41.544238410919526,97.20883969693084,Early,56.45827446624163,81.5265171137079,1,4.530981986596606
Clay,31.919249001538066,21.94072926778227,132.8201342295782,Early,44.49312927508773,69.10800620286403,1,5.925094394748171
Loamy,59.81311432624384,27.127249263211176,105.60948980075986,Early,133.4170137527516,41.32550867604624,0,7.716614946156057
Clay,21.458597560708107,44.797955892892396,193.88829382645136,Mid,149.90473982890182,33.78100673252225,1,6.0842806727164085
Loamy,37.34379829380223,41.05671084748383,144.7978328471383,Early,100.55304594926986,55.461827320880815,1,6.520705099944228
Clay,43.53377626911628,31.93919573688606,42.40896987659488,Early,148.49709224837713,30.936637335463754,0,6.897470575759515
Loamy,45.043381793071596,30.49882775562826,21.019510042727664,Early,98.9949416702865,49.097843150000145,0,6.975852219895449
Sandy,20.201233286928932,23.53801146914043,137.68025814187135,Late,110.01904080117374,52.08128816635354,1,5.298074729676103
Loamy,42.69970461699006,30.51628283080588,31.690488036152598,Mid,58.29840023152705,52.53533244059544,0,6.521489609730896
Clay,50.91847832406687,40.44544494839842,157.53536806715084,Late,64.94513204985802,88.76100145943357,1,5.954457538527965
Clay,12.500928841055611,35.555235398333416,62.207333452067395,Late,21.620349598409273,48.234052618348095,0,4.899565010855203
Loamy,55.57606466626582,23.7013208453396,65.3786526111213,Mid,123.41250221476848,45.913649722717274,0,7.634606690112814
Sandy,11.475202757260297,21.04391763160599,2.1596784779023936,Late,139.65885463308,37.762855864052476,0,5.494775072527827
Sandy,27.798551624419716,22.956256109904874,140.20225341900814,Early,93.51572005411681,60.660530140956766,1,5.302440549732417
Loamy,10.790659811648103,20.092776041784795,22.65395061293716,Early,51.547096266809774,39.22045837281724,0,6.128500877647516
Loamy,13.857258426979094,17.869220880711477,154.57611549270362,Early,23.10244880615494,66.97768276384707,1,5.972093030179787
Clay,55.55841425900395,27.57408523326165,98.37356438344136,Early,39.77343445579724,39.30958673630097,0,6.1816800727402015
Sandy,27.74304153730739,18.39898813194803,156.8559629909138,Mid,38.311563127776495,64.60039906555207,1,4.886006818065472
Loamy,31.238576521252643,20.15737673181313,116.78530783954825,Late,92.02918262453596,79.57615435047757,1,6.9403420547160195
Sandy,20.76721906912763,31.419740530184583,16.486654403798152,Late,141.75561980454066,32.551478011145555,0,5.390308363522421
Loamy,39.85478850933599,19.93797821098724,153.13046734103662,Early,7.240783043697219,55.18481849509236,1,6.271364254294076
Loamy,39.74016073388948,16.916393022927085,13.95989697894995,Early,0.15334493916719927,57.66293803313013,0,6.288844873381649
